File,Cross-Entropy,Overall,Overall Binary,Overall Highest Probability Index,Readability,Understandability,Complexity,Modularization
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/dom/WebGLTexture.java,6.154784202575684,"{0.982984,0.0170157,1.12775e-09,0.0}",False,0,"{0.921261,0.0786921,4.29238e-05,3.72511e-06}","{0.87406,0.125931,8.31417e-06,7.75585e-08}","{3.10321e-09,7.58485e-05,0.0407163,0.959208}","{0.0,1.88939e-09,0.084304,0.915696}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/WindowSessionStorage.java,8.278083801269531,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/dom/XPathEvaluator.java,3.890167236328125,"{0.967919,0.0320814,6.68577e-09,0.0}",False,0,"{0.928004,0.071977,1.94178e-05,2.81085e-10}","{0.893849,0.105851,0.000299652,2.47987e-12}","{7.76097e-15,2.23481e-05,0.0879109,0.912067}","{1.829e-16,0.000100991,0.0388647,0.961034}"
dataset/jsweet/sourcefiles/core-lib/es6/src/main/java/def/js/Float64Array.java,2.43866812193892,"{0.784686,0.215314,0.0,0.0}",False,0,"{0.999993,6.71142e-06,0.0,0.0}","{0.999593,0.000407031,0.0,0.0}","{0.0,0.0,0.00844928,0.991551}","{0.0,0.0,0.062613,0.937387}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/js/PropertyDescriptorMap.java,6.374292373657227,"{0.997367,0.0026326,2.961e-17,0.0}",False,0,"{0.999845,0.000155276,1.6e-19,0.0}","{0.989843,0.0101574,4.54508e-10,0.0}","{0.0,0.0,1.21932e-07,1.0}","{0.0,2.13674e-13,0.00696887,0.993031}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/js/String.java,2.7777176706181015,"{0.977677,0.0223232,1.81181e-08,1.5e-19}",False,0,"{0.90125,0.0987045,4.58463e-05,0.0}","{0.846574,0.153426,2.38823e-07,0.0}","{0.0,2.22841e-10,0.0583091,0.941691}","{0.0,2.0134e-13,4.85961e-05,0.999951}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/def/js/Uint8Array.java,2.411125929073825,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{0.0,1.21824e-12,0.0118707,0.988129}","{0.0,2.94558e-05,0.331741,0.668229}"
dataset/jsweet/sourcefiles/core-lib/es5/src/main/java/jsweet/util/Lang.java,2.5063549658241397,"{0.00882751,0.99115,2.23127e-05,1e-20}",True,1,"{0.426399,0.573571,3.00532e-05,1.05187e-09}","{0.831352,0.16864,8.71507e-06,8.88476e-13}","{0.0,2.61077e-13,0.00483114,0.995169}","{5.30072e-11,0.0102359,0.684171,0.305593}"
dataset/jsweet/sourcefiles/candy-generator/src/main/java/org/jsweet/input/typescriptdef/parser/GenParser.java,4.095940113067627,"{0.819319,0.180645,3.63084e-05,4.06596e-14}",False,0,"{0.915374,0.0846228,3.242e-06,4.08617e-10}","{0.703903,0.293584,0.00251276,2.23845e-07}","{3.52432e-07,0.00152765,0.0530604,0.945412}","{1.6961e-07,0.000303995,0.137422,0.862274}"
dataset/jsweet/sourcefiles/candy-generator/src/main/java/org/jsweet/input/typescriptdef/visitor/TypeReferenceExpander.java,3.5290188789367676,"{7.48278e-12,0.254377,0.745623,7.82124e-08}",True,2,"{6.88315e-15,0.175425,0.820765,0.00381029}","{0.0,7.65177e-09,1.0,2.72932e-12}","{0.269265,0.730735,0.0,0.0}","{0.0,0.0530719,0.946537,0.000390736}"
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/extension/RemoveJavaDependenciesAdapter.java,2.838113116790865,"{0.0,5.38807e-09,0.0188836,0.981116}",True,3,"{0.0,0.000121611,1.39188e-06,0.999877}","{0.0,0.0,1.47304e-06,0.999999}","{1.0,3.0613e-11,0.0,0.0}","{0.987841,0.0121585,2.09339e-07,0.0}"
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/GlobalBeforeTranslationScanner.java,3.0773204803220624,"{0.0,0.0,0.984742,0.0152579}",True,2,"{0.0,0.0,0.000920079,0.99908}","{0.0,0.0,5.59092e-13,1.0}","{0.143674,0.856326,2.43863e-08,0.0}","{0.0,1.0,3.68315e-07,0.0}"
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/JSweetTranspiler.java,3.4182890701416437,"{0.0,5.96013e-08,0.116192,0.883808}",True,3,"{0.0,0.981389,0.0186111,1.4795e-09}","{2.48148e-06,0.0519105,0.948084,2.57688e-06}","{0.302649,0.697351,0.0,0.0}","{0.999998,1.64669e-06,0.0,0.0}"
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/model/support/CompilationUnitElementSupport.java,4.246759414672852,"{0.967919,0.0320814,6.68577e-09,0.0}",False,0,"{0.928004,0.071977,1.94178e-05,2.81085e-10}","{0.893849,0.105851,0.000299652,2.47987e-12}","{7.76097e-15,2.23481e-05,0.0879109,0.912067}","{1.829e-16,0.000100991,0.0388647,0.961034}"
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/ModuleImportDescriptor.java,4.5125412940979,"{0.990516,0.00948377,5.99246e-11,0.0}",False,0,"{0.97354,0.0264578,2.588e-06,1.30881e-14}","{0.969643,0.0303298,2.68883e-05,3.095e-17}","{2.1823e-16,5.01846e-06,0.0374895,0.962505}","{3.5e-18,5.55856e-05,0.0339101,0.966034}"
dataset/jsweet/sourcefiles/transpiler/src/main/java/org/jsweet/transpiler/util/ErrorCountTranspilationHandler.java,4.447147846221924,"{0.990516,0.00948377,5.99246e-11,0.0}",False,0,"{0.97354,0.0264578,2.588e-06,1.30881e-14}","{0.969643,0.0303298,2.68883e-05,3.095e-17}","{2.1823e-16,5.01846e-06,0.0374895,0.962505}","{3.5e-18,5.55856e-05,0.0339101,0.966034}"
dataset/junit4/sourcefiles/src/main/java/junit/extensions/RepeatedTest.java,4.899611473083496,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/junit/extensions/TestDecorator.java,5.193264961242676,"{0.98976,0.0102397,1.642e-11,0.0}",False,0,"{0.967815,0.0321851,3.69585e-07,3.22e-17}","{0.968864,0.0311358,3.51835e-07,2.27174e-15}","{1.02515e-15,6.754e-06,0.0614659,0.938527}","{0.0,4.96842e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/junit/framework/Assert.java,2.9659022046663415,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/junit4/sourcefiles/src/main/java/junit/framework/AssertionFailedError.java,4.826562404632568,"{1.0,2.69749e-14,0.0,0.0}",False,0,"{0.998474,0.00152573,0.0,0.0}","{2.48894e-05,0.999975,1.45397e-11,0.0}","{0.0,0.0,0.00243856,0.997561}","{0.0,0.0,9e-20,1.0}"
dataset/junit4/sourcefiles/src/main/java/junit/framework/ComparisonCompactor.java,3.0367236137390137,"{0.0513299,0.948668,1.66176e-06,6e-20}",True,1,"{0.0420995,0.930063,0.0137837,0.0140535}","{0.0431342,0.943166,0.0137002,7.69729e-10}","{2.88337e-07,0.00651462,0.804444,0.189041}","{2.209e-17,6.29103e-05,0.0339099,0.966027}"
dataset/junit4/sourcefiles/src/main/java/junit/framework/JUnit4TestAdapter.java,3.9742021560668945,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/junit/framework/JUnit4TestCaseFacade.java,5.618529319763184,"{0.979707,0.0202933,3.12146e-10,0.0}",False,0,"{0.949787,0.0502067,6.02739e-06,2.37972e-14}","{0.935149,0.0647859,6.51511e-05,2.4182e-16}","{2.69749e-15,1.35403e-05,0.082906,0.91708}","{2.895e-17,8.9233e-05,0.0388652,0.961046}"
dataset/junit4/sourcefiles/src/main/java/junit/framework/TestCase.java,2.9589592878427884,"{0.994958,0.00504182,1.47754e-12,0.0}",False,0,"{0.958295,0.0417043,1.00052e-06,9.98987e-14}","{0.968477,0.0315224,4.69583e-07,1.31449e-13}","{3.78658e-13,0.00216642,0.962878,0.0349552}","{0.0,4.84987e-11,0.0203369,0.979663}"
dataset/junit4/sourcefiles/src/main/java/junit/framework/TestResult.java,3.87412428855896,"{0.967919,0.0320814,6.68577e-09,0.0}",False,0,"{0.928004,0.071977,1.94178e-05,2.81085e-10}","{0.893849,0.105851,0.000299652,2.47987e-12}","{7.76097e-15,2.23481e-05,0.0879109,0.912067}","{1.829e-16,0.000100991,0.0388647,0.961034}"
dataset/junit4/sourcefiles/src/main/java/junit/textui/TestRunner.java,3.8829124214608717,"{0.999999,7.99459e-07,0.0,0.0}",False,0,"{1.0,1.02307e-11,0.0,0.0}","{1.0,1.99865e-07,0.0,0.0}","{0.0,0.0,2.54161e-05,0.999975}","{0.0,0.0,0.0,1.0}"
dataset/junit4/sourcefiles/src/main/java/org/junit/Assume.java,3.1498143672943115,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/junit4/sourcefiles/src/main/java/org/junit/ComparisonFailure.java,3.4457685947418213,"{0.439977,0.560021,1.7413e-06,0.0}",True,1,"{0.754403,0.245552,4.50678e-05,2.75536e-12}","{0.825915,0.173218,0.000867019,9.57171e-12}","{0.000223985,0.00908973,0.726575,0.264111}","{2.1878e-07,0.000424501,0.15506,0.844516}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/categories/Categories.java,3.4018943154434274,"{8.36774e-11,0.929813,0.0701866,2.77757e-12}",True,1,"{0.00199723,0.837187,0.160814,1.15129e-06}","{0.00557706,0.764828,0.229391,0.00020356}","{2.8541e-16,0.00168144,0.997322,0.000996955}","{7.909e-17,0.765115,0.234885,1.00087e-11}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/categories/CategoryFilterFactory.java,3.9437971115112305,"{0.967919,0.0320814,6.68577e-09,0.0}",False,0,"{0.928004,0.071977,1.94178e-05,2.81085e-10}","{0.893849,0.105851,0.000299652,2.47987e-12}","{7.76097e-15,2.23481e-05,0.0879109,0.912067}","{1.829e-16,0.000100991,0.0388647,0.961034}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/categories/CategoryValidator.java,3.151871681213379,"{0.979707,0.0202933,3.12146e-10,0.0}",False,0,"{0.949787,0.0502067,6.02739e-06,2.37972e-14}","{0.935149,0.0647859,6.51511e-05,2.4182e-16}","{2.69749e-15,1.35403e-05,0.082906,0.91708}","{2.895e-17,8.9233e-05,0.0388652,0.961046}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/max/CouldNotReadCoreException.java,5.228329181671143,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/max/MaxCore.java,3.7992935820594638,"{0.0721647,0.927832,3.72261e-06,0.0}",True,1,"{0.788656,0.211336,7.75132e-06,1.19846e-11}","{0.307977,0.68612,0.0059027,3.93822e-11}","{1.66225e-07,0.000676127,0.0373025,0.962021}","{2.47902e-06,0.161017,0.838981,5.11241e-08}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/max/MaxHistory.java,3.941420078277588,"{0.812592,0.187408,2.11045e-08,0.0}",False,0,"{0.999857,0.000143332,3e-20,0.0}","{0.130569,0.869431,4.69627e-08,2e-20}","{3.40449e-15,0.000914646,0.991692,0.0073929}","{0.0,9.50088e-08,0.651912,0.348088}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/results/PrintableResult.java,4.19926643371582,"{0.99052,0.00947958,1.13886e-10,0.0}",False,0,"{0.968421,0.0315788,4.7218e-08,2.73951e-13}","{0.964244,0.0357549,8.31796e-07,1.83488e-12}","{0.0,6.52016e-14,0.00844262,0.991557}","{0.0,6.59152e-11,0.0412797,0.95872}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/results/ResultMatchers.java,3.744645357131958,"{0.992541,0.00745936,8.36718e-12,0.0}",False,0,"{0.749083,0.250909,7.71844e-06,3.18328e-12}","{0.747781,0.252216,2.74166e-06,6.316e-17}","{2.14989e-15,0.000878599,0.646987,0.352135}","{0.0,6.37162e-11,0.0233194,0.976681}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/runners/Enclosed.java,3.3572604656219482,"{0.962865,0.0371344,9.40623e-07,4.1813e-16}",False,0,"{0.915374,0.0846228,3.242e-06,4.08617e-10}","{0.395983,0.588832,0.0151843,2.15109e-07}","{3.52432e-07,0.00152765,0.0530604,0.945412}","{1.6961e-07,0.000303995,0.137422,0.862274}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/internal/AllMembersSupplier.java,3.1951168587053806,"{0.000146546,0.997944,0.00190921,5.54126e-14}",True,1,"{0.171444,0.828459,9.72495e-05,2.45839e-11}","{0.00110444,0.809873,0.188941,8.16806e-05}","{1.236e-17,0.0686571,0.931336,6.59853e-06}","{0.0,3.09823e-06,0.137574,0.862423}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/internal/BooleanSupplier.java,3.656914234161377,"{0.977677,0.0223232,1.81181e-08,1.5e-19}",False,0,"{0.90125,0.0987045,4.58463e-05,0.0}","{0.846574,0.153426,2.38823e-07,0.0}","{0.0,2.22841e-10,0.0583091,0.941691}","{0.0,0.00146691,0.0712498,0.927283}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/ParameterSignature.java,3.1641387175026137,"{0.875669,0.124331,2.52926e-12,0.0}",False,0,"{0.99543,0.00445485,0.000115312,3.35018e-08}","{8.80485e-08,1.0,2.89862e-07,0.0}","{5.6965e-10,0.0107475,0.989252,5.09251e-07}","{1.5194e-16,0.00155836,0.402911,0.595531}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/suppliers/TestedOnSupplier.java,3.8501977920532227,"{0.990092,0.00990813,3.63122e-10,0.0}",False,0,"{0.840643,0.15927,8.63073e-05,8.46389e-10}","{0.914078,0.0859007,2.17136e-05,7.56453e-12}","{0.0,4.33136e-13,0.0051493,0.994851}","{0.0,2.22454e-10,0.0464159,0.953584}"
dataset/junit4/sourcefiles/src/main/java/org/junit/experimental/theories/Theories.java,3.7141497307762674,"{1.991e-05,0.0994961,0.900481,2.80133e-06}",True,2,"{4.82e-18,0.00996481,0.990035,9.0059e-08}","{3.16037e-06,0.0237012,0.529331,0.446965}","{0.110679,0.77885,0.11047,7.24601e-15}","{0.000847181,0.401659,0.597494,3.33261e-09}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/ArrayComparisonFailure.java,4.425876617431641,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/AssumptionViolatedException.java,3.8674511909484863,"{1.0,2.19266e-07,0.0,0.0}",False,0,"{0.999342,0.000657542,0.0,0.0}","{9.73133e-07,0.999999,6.42599e-12,0.0}","{0.0,3.30576e-13,0.189223,0.810777}","{0.0,1.07076e-15,2.17978e-08,1.0}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/AnnotatedBuilder.java,3.653268575668335,"{0.988667,0.0113334,2.46646e-11,0.0}",False,0,"{0.870871,0.129047,8.0319e-05,1.70088e-06}","{0.47913,0.518994,0.00187543,1.13074e-09}","{1.46726e-08,0.0544014,0.942615,0.00298321}","{0.0,2.63917e-10,0.0263247,0.973675}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/IgnoredBuilder.java,4.506938457489014,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/IgnoredClassRunner.java,4.459786891937256,"{0.952335,0.0476649,3.02513e-07,2.01474e-15}",False,0,"{0.957194,0.0427955,1.01182e-05,6.00241e-10}","{0.916827,0.0827324,0.000440876,5.81851e-11}","{7.25228e-12,0.000480204,0.0986215,0.900898}","{2.16921e-08,0.000702627,0.120956,0.878342}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/JUnit3Builder.java,4.239316940307617,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/JUnit4Builder.java,4.219466209411621,"{0.988667,0.0113334,2.46646e-11,0.0}",False,0,"{0.870871,0.129047,8.0319e-05,1.70088e-06}","{0.931635,0.0683612,3.47957e-06,1.74392e-10}","{3.29649e-12,3.50398e-06,0.0360278,0.963969}","{0.0,2.63917e-10,0.0263247,0.973675}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/builders/SuiteMethodBuilder.java,4.570375919342041,"{1.0,1.68746e-09,0.0,0.0}",False,0,"{0.998282,0.00171813,2e-20,0.0}","{1.0,5.11525e-15,0.0,0.0}","{0.0,0.0,2.69157e-05,0.999973}","{0.0,1.09432e-14,3.34553e-08,1.0}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/Classes.java,4.226020336151123,"{0.000172097,0.999828,8.33689e-08,3.49408e-14}",True,1,"{0.002444,0.627544,0.354552,0.0154598}","{1.17486e-14,5.07011e-05,0.552469,0.44748}","{0.0,0.0,2.40634e-10,1.0}","{1.79e-18,3.22372e-10,0.0346899,0.96531}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/ExactComparisonCriteria.java,4.957457542419434,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/MethodSorter.java,3.531581163406372,"{0.911176,0.0888221,2.33299e-06,1.229e-17}",False,0,"{0.999984,1.56918e-05,0.0,0.0}","{0.99999,9.81703e-06,5.9735e-16,0.0}","{2.23e-18,0.000159206,0.346872,0.652969}","{0.0,1.59768e-13,0.0558775,0.944122}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/InitializationError.java,4.548428058624268,"{0.999896,0.000103873,0.0,0.0}",False,0,"{1.0,0.0,0.0,0.0}","{0.971532,0.0284684,4.04094e-09,0.0}","{0.0,0.0,0.0948371,0.905163}","{0.0,0.0,0.599703,0.400297}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/JUnit38ClassRunner.java,3.645265709359756,"{0.0226191,0.97737,1.09094e-05,0.0}",True,1,"{0.723334,0.276612,5.49283e-05,1.22737e-08}","{0.102245,0.819608,0.0779164,0.000230168}","{1.80012e-09,0.00519946,0.993945,0.000855442}","{1.13894e-15,0.00064639,0.438859,0.560494}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/MethodRoadie.java,3.9459307909011843,"{0.157794,0.842188,1.8479e-05,1.21e-18}",True,1,"{1.89398e-09,0.23087,0.76913,8.51906e-08}","{0.270327,0.721304,0.00836896,2.76098e-10}","{0.0504081,0.754762,0.19483,9.32982e-09}","{0.0,2.65974e-09,0.0958948,0.904105}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/model/MultipleFailureException.java,4.291515827178955,"{0.994958,0.00504182,1.47754e-12,0.0}",False,0,"{0.958295,0.0417043,1.00052e-06,9.98987e-14}","{0.968477,0.0315224,4.69583e-07,1.31449e-13}","{2.5e-19,1.88871e-07,0.0258059,0.974194}","{0.0,4.84987e-11,0.0203369,0.979663}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/statements/ExpectException.java,4.186351776123047,"{0.935888,0.0641119,6.7219e-09,0.0}",False,0,"{0.961645,0.0383463,8.42896e-06,1.56289e-10}","{0.0740967,0.918248,0.00765495,9.10424e-11}","{8.3154e-16,0.00304558,0.90385,0.0931046}","{2.209e-17,6.29103e-05,0.0339099,0.966027}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/statements/Fail.java,5.7888031005859375,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/statements/InvokeMethod.java,4.571699142456055,"{0.967919,0.0320814,6.68577e-09,0.0}",False,0,"{0.928004,0.071977,1.94178e-05,2.81085e-10}","{0.893849,0.105851,0.000299652,2.47987e-12}","{7.76097e-15,2.23481e-05,0.0879109,0.912067}","{1.829e-16,0.000100991,0.0388647,0.961034}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/statements/RunAfters.java,4.237768650054932,"{0.897545,0.102455,2.52756e-09,0.0}",False,0,"{0.988703,0.0112967,6.12448e-09,1.241e-17}","{0.873623,0.126312,6.5331e-05,2.4111e-16}","{3.848e-17,3.79839e-05,0.940262,0.0597003}","{0.0,3.62898e-11,0.0360272,0.963973}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/TestClass.java,3.3500139713287354,"{0.911815,0.0881854,7.19003e-10,0.0}",False,0,"{0.978115,0.0218845,4.27785e-07,5.47111e-14}","{0.647933,0.350683,0.00138393,3.42806e-12}","{1.48375e-15,6.43073e-05,0.292145,0.70779}","{0.0,9.14978e-10,0.257771,0.742229}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/runners/TestMethod.java,3.677265167236328,"{0.998277,0.00172309,2.71389e-13,0.0}",False,0,"{0.974253,0.0257473,3.8581e-09,0.0}","{0.974756,0.0252436,2.56536e-07,2.31961e-14}","{0.0,3.10479e-08,0.00953374,0.990466}","{0.0,3.91269e-12,0.0181125,0.981888}"
dataset/junit4/sourcefiles/src/main/java/org/junit/internal/TextListener.java,3.7497832775115967,"{0.994958,0.00504182,1.47754e-12,0.0}",False,0,"{0.958295,0.0417043,1.00052e-06,9.98987e-14}","{0.0551397,0.943649,0.00120605,5.04827e-06}","{2.5e-19,1.88871e-07,0.0258059,0.974194}","{0.0,4.84987e-11,0.0203369,0.979663}"
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/ExternalResource.java,6.109629154205322,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.46101,0.538918,7.20041e-05,1.69572e-10}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/Stopwatch.java,3.2458817958831787,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.46101,0.538918,7.20041e-05,1.69572e-10}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/TemporaryFolder.java,4.21205997467041,"{0.528004,0.471994,2.85194e-06,2e-20}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.446229,0.550663,0.00310751,1.47645e-08}","{0.0077364,0.392712,0.599551,6.74932e-08}","{0.0,0.000823008,0.842166,0.157011}"
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/TestName.java,6.079807281494141,"{0.93662,0.0633799,7.22746e-08,2e-20}",False,0,"{0.944041,0.055952,7.22498e-06,9.12649e-14}","{0.895116,0.104659,0.000224743,4.29014e-14}","{2.91311e-11,0.000733943,0.192302,0.806964}","{2.80447e-08,0.000983402,0.136793,0.862224}"
dataset/junit4/sourcefiles/src/main/java/org/junit/rules/TestWatcher.java,3.720994472503662,"{0.856512,0.143488,1.12074e-14,0.0}",False,0,"{1.0,2.7964e-08,0.0,0.0}","{0.00223055,0.744274,0.253474,2.12105e-05}","{0.0,0.00028033,0.202545,0.797175}","{0.0,3.68396e-11,0.136927,0.863073}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/Description.java,3.449357255991473,"{0.989259,0.0107414,6.3263e-11,0.0}",False,0,"{0.99992,7.98364e-05,7e-20,0.0}","{0.988202,0.0117975,3.20667e-10,0.0}","{0.0,2.39144e-06,0.0525442,0.947453}","{1.75e-18,0.000115693,0.055379,0.944505}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/FilterFactories.java,3.2927086353302,"{0.785156,0.214844,1.75105e-08,0.0}",False,0,"{0.296371,0.703125,0.000131296,0.000372274}","{0.351538,0.641288,0.00717371,1.57216e-09}","{1.56314e-07,0.00387251,0.725796,0.270331}","{0.0,3.02134e-11,0.0140928,0.985907}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/FilterFactoryParams.java,6.072425365447998,"{0.983715,0.0162848,3.53805e-10,0.0}",False,0,"{0.953474,0.0465243,1.20055e-06,3.83515e-13}","{0.947926,0.052072,1.65639e-06,2.38462e-11}","{2.95365e-15,1.11632e-05,0.0652689,0.93472}","{0.0,5.62316e-10,0.0753064,0.924694}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/JUnitCore.java,3.710721969604492,"{0.978809,0.021191,1.89057e-09,0.0}",False,0,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.922848,0.0771458,6.1322e-06,2.42194e-09}","{5.61592e-08,0.000555821,0.163575,0.83587}","{0.0,3.56449e-10,0.0530996,0.9469}"
dataset/junit4/sourcefiles/src/main/java/org/junit/runner/manipulation/Filter.java,4.761447906494141,"{0.191239,0.808751,9.92388e-06,9e-20}",True,1,"{0.900057,0.0999342,3.8766e-06,4.77021e-06}","{0.108338,0.889523,0.00213871,1.35596e-07}","{8.40574e-09,0.000734785,0.962835,0.0364301}","{0.0,3.56449e-10,0.0530996,0.9469}"
